sentence,label
[CLS] user_17 [SEP] movie_118 movie_84 movie_115 movie_118 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_28 [SEP] movie_22 movie_64 movie_29 movie_64 [SEP] 3.0 4.0 4.0 [MASK],4.0
[CLS] user_67 [SEP] movie_5 movie_60 movie_99 movie_94 [SEP] 4.0 2.5 4.0 [MASK],3.0
[CLS] user_65 [SEP] movie_61 movie_81 movie_120 movie_120 [SEP] 5.0 1.0 3.0 [MASK],3.0
[CLS] user_20 [SEP] movie_43 movie_6 movie_104 movie_76 [SEP] 3.0 5.0 4.0 [MASK],3.0
[CLS] user_30 [SEP] movie_123 movie_31 movie_90 movie_79 [SEP] 1.5 2.0 2.0 [MASK],2.0
[CLS] user_74 [SEP] movie_101 movie_94 movie_117 movie_94 [SEP] 4.0 3.0 3.0 [MASK],3.0
[CLS] user_35 [SEP] movie_117 movie_20 movie_11 movie_1 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_37 [SEP] movie_30 movie_73 movie_28 movie_28 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_74 [SEP] movie_128 movie_3 movie_85 movie_17 [SEP] 4.0 4.0 3.0 [MASK],4.0
[CLS] user_38 [SEP] movie_76 movie_90 movie_23 movie_90 [SEP] 3.0 3.0 4.0 [MASK],3.0
[CLS] user_45 [SEP] movie_86 movie_46 movie_68 movie_44 [SEP] 3.0 1.0 3.5 [MASK],2.0
[CLS] user_28 [SEP] movie_59 movie_88 movie_13 movie_88 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_65 [SEP] movie_15 movie_21 movie_32 movie_119 [SEP] 5.0 3.0 5.0 [MASK],4.0
[CLS] user_6 [SEP] movie_89 movie_42 movie_13 movie_35 [SEP] 3.0 2.0 4.0 [MASK],5.0
[CLS] user_58 [SEP] movie_115 movie_48 movie_35 movie_17 [SEP] 5.0 4.0 5.0 [MASK],4.0
[CLS] user_29 [SEP] movie_23 movie_28 movie_126 movie_117 [SEP] 4.0 1.0 2.0 [MASK],4.0
[CLS] user_69 [SEP] movie_20 movie_6 movie_86 movie_21 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_66 [SEP] movie_34 movie_11 movie_37 movie_37 [SEP] 2.0 2.0 4.0 [MASK],4.0
[CLS] user_65 [SEP] movie_75 movie_44 movie_65 movie_27 [SEP] 5.0 3.0 3.0 [MASK],4.0
[CLS] user_59 [SEP] movie_23 movie_43 movie_31 movie_7 [SEP] 5.0 4.0 5.0 [MASK],2.5
[CLS] user_4 [SEP] movie_17 movie_80 movie_73 movie_74 [SEP] 3.0 4.0 4.0 [MASK],4.0
[CLS] user_56 [SEP] movie_23 movie_32 movie_94 movie_23 [SEP] 5.0 4.0 3.0 [MASK],5.0
[CLS] user_10 [SEP] movie_21 movie_32 movie_73 movie_23 [SEP] 5.0 5.0 4.0 [MASK],5.0
[CLS] user_40 [SEP] movie_43 movie_98 movie_50 movie_98 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_63 [SEP] movie_19 movie_46 movie_48 movie_4 [SEP] 3.0 4.0 4.0 [MASK],3.0
[CLS] user_51 [SEP] movie_7 movie_32 movie_56 movie_15 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_62 [SEP] movie_59 movie_15 movie_32 movie_31 [SEP] 4.0 5.0 5.0 [MASK],5.0
[CLS] user_77 [SEP] movie_4 movie_40 movie_22 movie_15 [SEP] 3.0 3.0 5.0 [MASK],4.0
[CLS] user_48 [SEP] movie_29 movie_23 movie_3 movie_10 [SEP] 4.0 4.0 2.0 [MASK],4.0
[CLS] user_61 [SEP] movie_30 movie_143 movie_80 movie_85 [SEP] 4.0 4.0 2.0 [MASK],4.0
[CLS] user_28 [SEP] movie_79 movie_98 movie_34 movie_34 [SEP] 4.0 4.0 3.5 [MASK],3.5
[CLS] user_65 [SEP] movie_101 movie_106 movie_129 movie_109 [SEP] 3.0 4.0 2.0 [MASK],4.0
[CLS] user_1 [SEP] movie_31 movie_2 movie_20 movie_17 [SEP] 3.0 2.5 2.0 [MASK],4.0
[CLS] user_4 [SEP] movie_20 movie_62 movie_22 movie_7 [SEP] 3.0 4.0 4.0 [MASK],1.0
[CLS] user_48 [SEP] movie_117 movie_11 movie_18 movie_11 [SEP] 2.5 2.0 3.0 [MASK],2.0
[CLS] user_53 [SEP] movie_114 movie_85 movie_20 movie_117 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_23 [SEP] movie_3 movie_86 movie_32 movie_86 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_3 [SEP] movie_64 movie_31 movie_32 movie_23 [SEP] 4.0 4.0 4.5 [MASK],4.5
[CLS] user_11 [SEP] movie_22 movie_63 movie_15 movie_19 [SEP] 3.5 2.5 4.0 [MASK],2.5
[CLS] user_43 [SEP] movie_33 movie_6 movie_43 movie_23 [SEP] 5.0 3.0 5.0 [MASK],4.0
[CLS] user_72 [SEP] movie_9 movie_15 movie_23 movie_23 [SEP] 3.0 5.0 5.0 [MASK],5.0
[CLS] user_56 [SEP] movie_9 movie_59 movie_22 movie_13 [SEP] 5.0 4.0 3.0 [MASK],3.0
[CLS] user_21 [SEP] movie_51 movie_4 movie_67 movie_4 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_52 [SEP] movie_10 movie_118 movie_47 movie_114 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_69 [SEP] movie_45 movie_23 movie_21 movie_17 [SEP] 5.0 4.0 4.0 [MASK],5.0
[CLS] user_72 [SEP] movie_56 movie_107 movie_9 movie_9 [SEP] 5.0 4.0 3.0 [MASK],3.0
[CLS] user_39 [SEP] movie_88 movie_73 movie_17 movie_60 [SEP] 3.0 3.0 4.0 [MASK],3.0
[CLS] user_75 [SEP] movie_22 movie_17 movie_15 movie_15 [SEP] 4.0 5.0 5.0 [MASK],5.0
[CLS] user_40 [SEP] movie_33 movie_27 movie_6 movie_33 [SEP] 3.0 5.0 5.0 [MASK],3.0
[CLS] user_48 [SEP] movie_117 movie_1 movie_11 movie_117 [SEP] 2.5 1.5 2.0 [MASK],2.5
[CLS] user_32 [SEP] movie_15 movie_55 movie_33 movie_30 [SEP] 3.0 5.0 2.0 [MASK],5.0
[CLS] user_7 [SEP] movie_45 movie_104 movie_69 movie_104 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_27 [SEP] movie_20 movie_59 movie_22 movie_23 [SEP] 3.5 5.0 4.5 [MASK],4.5
[CLS] user_37 [SEP] movie_40 movie_23 movie_32 movie_6 [SEP] 4.0 5.0 4.0 [MASK],4.5
[CLS] user_45 [SEP] movie_51 movie_33 movie_54 movie_125 [SEP] 4.0 3.0 2.5 [MASK],3.0
[CLS] user_59 [SEP] movie_25 movie_34 movie_29 movie_25 [SEP] 1.0 4.0 4.0 [MASK],1.0
[CLS] user_53 [SEP] movie_20 movie_114 movie_3 movie_46 [SEP] 5.0 4.0 5.0 [MASK],5.0
[CLS] user_62 [SEP] movie_6 movie_73 movie_99 movie_107 [SEP] 4.0 4.0 3.0 [MASK],3.5
[CLS] user_16 [SEP] movie_11 movie_61 movie_75 movie_80 [SEP] 4.0 4.0 3.0 [MASK],3.0
[CLS] user_4 [SEP] movie_1 movie_2 movie_79 movie_22 [SEP] 4.0 4.0 3.0 [MASK],4.0
[CLS] user_1 [SEP] movie_20 movie_11 movie_22 movie_12 [SEP] 2.0 2.0 2.5 [MASK],4.5
[CLS] user_7 [SEP] movie_20 movie_99 movie_19 movie_99 [SEP] 3.0 4.0 4.0 [MASK],4.0
[CLS] user_72 [SEP] movie_50 movie_23 movie_138 movie_28 [SEP] 5.0 5.0 4.0 [MASK],4.0
[CLS] user_52 [SEP] movie_114 movie_118 movie_86 movie_85 [SEP] 3.0 4.0 5.0 [MASK],5.0
[CLS] user_45 [SEP] movie_44 movie_46 movie_125 movie_15 [SEP] 2.0 1.0 3.0 [MASK],5.0
[CLS] user_3 [SEP] movie_4 movie_63 movie_65 movie_22 [SEP] 4.0 4.5 3.5 [MASK],3.0
[CLS] user_21 [SEP] movie_29 movie_110 movie_6 movie_29 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_60 [SEP] movie_39 movie_20 movie_11 movie_14 [SEP] 4.0 4.0 4.0 [MASK],3.0
[CLS] user_15 [SEP] movie_74 movie_11 movie_104 movie_11 [SEP] 3.5 2.5 3.5 [MASK],2.5
[CLS] user_29 [SEP] movie_17 movie_32 movie_86 movie_105 [SEP] 4.0 5.0 3.0 [MASK],4.0
[CLS] user_54 [SEP] movie_29 movie_31 movie_48 movie_20 [SEP] 3.0 3.5 3.0 [MASK],3.5
[CLS] user_6 [SEP] movie_61 movie_15 movie_90 movie_92 [SEP] 4.0 5.0 2.5 [MASK],2.5
[CLS] user_71 [SEP] movie_14 movie_39 movie_22 movie_33 [SEP] 4.0 5.0 3.0 [MASK],3.5
[CLS] user_13 [SEP] movie_5 movie_27 movie_4 movie_27 [SEP] 2.0 5.0 4.0 [MASK],5.0
[CLS] user_55 [SEP] movie_5 movie_147 movie_50 movie_2 [SEP] 4.5 3.0 4.5 [MASK],3.0
[CLS] user_67 [SEP] movie_94 movie_33 movie_3 movie_33 [SEP] 3.0 2.5 1.5 [MASK],2.5
[CLS] user_30 [SEP] movie_32 movie_44 movie_6 movie_118 [SEP] 3.0 3.0 5.0 [MASK],2.5
[CLS] user_52 [SEP] movie_114 movie_20 movie_47 movie_14 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_30 [SEP] movie_79 movie_24 movie_90 movie_64 [SEP] 2.0 4.0 2.0 [MASK],2.5
[CLS] user_34 [SEP] movie_39 movie_24 movie_11 movie_11 [SEP] 4.0 4.0 0.5 [MASK],0.5
[CLS] user_29 [SEP] movie_111 movie_32 movie_6 movie_32 [SEP] 3.0 5.0 4.0 [MASK],5.0
[CLS] user_50 [SEP] movie_1 movie_94 movie_23 movie_29 [SEP] 2.0 2.5 4.0 [MASK],4.0
[CLS] user_28 [SEP] movie_83 movie_25 movie_31 movie_11 [SEP] 4.0 3.0 4.0 [MASK],3.5
[CLS] user_69 [SEP] movie_63 movie_45 movie_23 movie_86 [SEP] 5.0 5.0 4.0 [MASK],3.0
[CLS] user_76 [SEP] movie_167 movie_13 movie_51 movie_70 [SEP] 3.0 5.0 4.0 [MASK],2.0
[CLS] user_50 [SEP] movie_67 movie_55 movie_88 movie_39 [SEP] 3.0 4.0 2.0 [MASK],3.0
[CLS] user_4 [SEP] movie_57 movie_2 movie_41 movie_17 [SEP] 1.0 4.0 4.0 [MASK],3.0
[CLS] user_60 [SEP] movie_40 movie_3 movie_20 movie_39 [SEP] 3.0 4.0 4.0 [MASK],4.0
[CLS] user_73 [SEP] movie_14 movie_27 movie_104 movie_15 [SEP] 3.0 4.0 5.0 [MASK],5.0
[CLS] user_58 [SEP] movie_152 movie_115 movie_57 movie_22 [SEP] 5.0 5.0 2.0 [MASK],4.0
[CLS] user_40 [SEP] movie_43 movie_98 movie_23 movie_7 [SEP] 5.0 5.0 5.0 [MASK],4.0
[CLS] user_34 [SEP] movie_24 movie_11 movie_60 movie_60 [SEP] 4.0 0.5 3.0 [MASK],3.0
[CLS] user_14 [SEP] movie_63 movie_37 movie_27 movie_63 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_63 [SEP] movie_23 movie_6 movie_13 movie_19 [SEP] 5.0 3.0 3.0 [MASK],3.0
[CLS] user_19 [SEP] movie_20 movie_11 movie_23 movie_60 [SEP] 2.0 3.0 2.0 [MASK],2.5
[CLS] user_26 [SEP] movie_8 movie_109 movie_14 movie_37 [SEP] 4.0 2.0 5.0 [MASK],3.0
[CLS] user_56 [SEP] movie_59 movie_23 movie_20 movie_6 [SEP] 4.0 5.0 3.0 [MASK],4.0
[CLS] user_73 [SEP] movie_94 movie_11 movie_8 movie_14 [SEP] 4.0 2.5 3.0 [MASK],3.0
[CLS] user_2 [SEP] movie_52 movie_43 movie_1 movie_6 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_1 [SEP] movie_39 movie_2 movie_5 movie_20 [SEP] 3.0 2.5 4.0 [MASK],2.0
[CLS] user_65 [SEP] movie_29 movie_35 movie_8 movie_105 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_58 [SEP] movie_17 movie_123 movie_115 movie_109 [SEP] 4.0 4.0 5.0 [MASK],3.0
[CLS] user_12 [SEP] movie_46 movie_47 movie_106 movie_11 [SEP] 0.5 3.5 3.5 [MASK],3.0
[CLS] user_63 [SEP] movie_43 movie_63 movie_46 movie_63 [SEP] 5.0 3.0 4.0 [MASK],3.0
[CLS] user_11 [SEP] movie_3 movie_22 movie_46 movie_14 [SEP] 2.5 3.5 3.5 [MASK],3.5
[CLS] user_54 [SEP] movie_50 movie_31 movie_22 movie_17 [SEP] 3.5 3.5 3.5 [MASK],2.5
[CLS] user_11 [SEP] movie_50 movie_22 movie_19 movie_50 [SEP] 3.5 3.5 2.5 [MASK],3.5
[CLS] user_10 [SEP] movie_43 movie_108 movie_31 movie_58 [SEP] 4.0 5.0 5.0 [MASK],4.0
[CLS] user_45 [SEP] movie_44 movie_68 movie_13 movie_14 [SEP] 2.0 3.5 3.0 [MASK],4.0
[CLS] user_2 [SEP] movie_50 movie_22 movie_5 movie_47 [SEP] 4.0 3.0 3.0 [MASK],3.0
[CLS] user_4 [SEP] movie_69 movie_41 movie_73 movie_75 [SEP] 2.0 4.0 4.0 [MASK],2.0
[CLS] user_46 [SEP] movie_109 movie_61 movie_36 movie_127 [SEP] 2.0 3.5 3.0 [MASK],2.0
[CLS] user_57 [SEP] movie_22 movie_58 movie_115 movie_11 [SEP] 4.0 4.0 3.0 [MASK],3.0
[CLS] user_19 [SEP] movie_90 movie_11 movie_23 movie_42 [SEP] 3.0 3.0 2.0 [MASK],2.5
[CLS] user_59 [SEP] movie_4 movie_32 movie_25 movie_48 [SEP] 4.0 3.0 1.0 [MASK],3.0
[CLS] user_51 [SEP] movie_5 movie_15 movie_32 movie_63 [SEP] 4.0 5.0 5.0 [MASK],2.0
[CLS] user_75 [SEP] movie_13 movie_35 movie_4 movie_6 [SEP] 4.5 4.0 4.5 [MASK],5.0
[CLS] user_31 [SEP] movie_20 movie_9 movie_23 movie_137 [SEP] 3.0 3.0 5.0 [MASK],3.0
[CLS] user_19 [SEP] movie_33 movie_60 movie_19 movie_11 [SEP] 1.0 2.5 1.0 [MASK],3.0
[CLS] user_50 [SEP] movie_14 movie_88 movie_36 movie_36 [SEP] 2.0 2.0 3.5 [MASK],3.5
[CLS] user_77 [SEP] movie_34 movie_111 movie_22 movie_47 [SEP] 4.0 3.0 5.0 [MASK],4.0
[CLS] user_64 [SEP] movie_33 movie_13 movie_22 movie_6 [SEP] 3.5 4.0 4.5 [MASK],4.5
[CLS] user_15 [SEP] movie_3 movie_104 movie_15 movie_104 [SEP] 3.5 3.5 3.5 [MASK],3.5
[CLS] user_8 [SEP] movie_23 movie_20 movie_33 movie_33 [SEP] 3.5 3.5 3.0 [MASK],3.0
[CLS] user_67 [SEP] movie_29 movie_23 movie_42 movie_17 [SEP] 2.5 4.5 3.5 [MASK],3.5
[CLS] user_33 [SEP] movie_43 movie_22 movie_48 movie_43 [SEP] 5.0 4.0 3.0 [MASK],5.0
[CLS] user_12 [SEP] movie_1 movie_29 movie_47 movie_48 [SEP] 4.0 4.0 3.5 [MASK],3.5
[CLS] user_14 [SEP] movie_37 movie_14 movie_40 movie_37 [SEP] 4.0 1.0 4.5 [MASK],4.0
[CLS] user_15 [SEP] movie_4 movie_74 movie_15 movie_33 [SEP] 3.5 3.5 3.5 [MASK],3.5
[CLS] user_67 [SEP] movie_28 movie_14 movie_87 movie_25 [SEP] 2.5 4.5 3.5 [MASK],3.5
[CLS] user_7 [SEP] movie_103 movie_52 movie_46 movie_1 [SEP] 3.0 4.0 3.0 [MASK],1.0
[CLS] user_55 [SEP] movie_13 movie_59 movie_28 movie_37 [SEP] 5.0 3.0 3.0 [MASK],3.0
[CLS] user_68 [SEP] movie_115 movie_107 movie_50 movie_7 [SEP] 5.0 5.0 3.0 [MASK],5.0
[CLS] user_55 [SEP] movie_12 movie_71 movie_59 movie_17 [SEP] 4.5 3.0 3.0 [MASK],3.5
[CLS] user_45 [SEP] movie_36 movie_2 movie_32 movie_51 [SEP] 4.0 5.0 4.0 [MASK],4.0
[CLS] user_68 [SEP] movie_50 movie_106 movie_7 movie_13 [SEP] 3.0 1.0 5.0 [MASK],4.0
[CLS] user_48 [SEP] movie_20 movie_5 movie_18 movie_20 [SEP] 3.5 3.5 3.0 [MASK],3.5
[CLS] user_38 [SEP] movie_1 movie_4 movie_24 movie_23 [SEP] 5.0 3.0 2.0 [MASK],4.0
[CLS] user_31 [SEP] movie_99 movie_101 movie_20 movie_22 [SEP] 4.0 3.0 3.0 [MASK],5.0
[CLS] user_1 [SEP] movie_22 movie_40 movie_32 movie_22 [SEP] 2.5 5.0 3.0 [MASK],2.5
[CLS] user_15 [SEP] movie_4 movie_33 movie_11 movie_15 [SEP] 3.5 3.5 2.5 [MASK],3.5
[CLS] user_18 [SEP] movie_63 movie_13 movie_10 movie_68 [SEP] 3.0 4.0 3.5 [MASK],3.0
[CLS] user_75 [SEP] movie_35 movie_6 movie_37 movie_1 [SEP] 4.0 5.0 3.5 [MASK],4.5
[CLS] user_32 [SEP] movie_7 movie_55 movie_30 movie_55 [SEP] 3.0 5.0 5.0 [MASK],5.0
[CLS] user_14 [SEP] movie_59 movie_27 movie_32 movie_73 [SEP] 4.0 4.0 5.0 [MASK],3.5
[CLS] user_2 [SEP] movie_23 movie_18 movie_14 movie_3 [SEP] 5.0 4.0 5.0 [MASK],3.0
[CLS] user_76 [SEP] movie_7 movie_12 movie_4 movie_99 [SEP] 4.0 4.0 3.0 [MASK],3.0
[CLS] user_59 [SEP] movie_43 movie_34 movie_4 movie_43 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_58 [SEP] movie_109 movie_22 movie_1 movie_15 [SEP] 3.0 4.0 5.0 [MASK],5.0
[CLS] user_6 [SEP] movie_15 movie_90 movie_91 movie_13 [SEP] 5.0 2.5 3.0 [MASK],4.0
[CLS] user_10 [SEP] movie_37 movie_49 movie_73 movie_13 [SEP] 3.0 3.0 4.0 [MASK],4.0
[CLS] user_36 [SEP] movie_31 movie_32 movie_1 movie_1 [SEP] 5.0 5.0 4.0 [MASK],4.0
[CLS] user_48 [SEP] movie_117 movie_4 movie_6 movie_31 [SEP] 2.5 2.5 3.0 [MASK],3.5
[CLS] user_61 [SEP] movie_154 movie_29 movie_9 movie_9 [SEP] 4.0 5.0 4.0 [MASK],4.0
[CLS] user_64 [SEP] movie_20 movie_23 movie_13 movie_20 [SEP] 4.0 4.5 4.0 [MASK],4.0
[CLS] user_29 [SEP] movie_59 movie_6 movie_105 movie_58 [SEP] 2.0 4.0 4.0 [MASK],3.0
[CLS] user_19 [SEP] movie_60 movie_19 movie_42 movie_8 [SEP] 2.5 1.0 2.5 [MASK],3.0
[CLS] user_49 [SEP] movie_119 movie_57 movie_39 movie_119 [SEP] 3.0 2.0 4.0 [MASK],3.0
[CLS] user_42 [SEP] movie_17 movie_13 movie_121 movie_17 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_77 [SEP] movie_94 movie_40 movie_22 movie_40 [SEP] 1.0 3.0 5.0 [MASK],3.0
[CLS] user_21 [SEP] movie_112 movie_29 movie_51 movie_56 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_9 [SEP] movie_14 movie_61 movie_19 movie_14 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_39 [SEP] movie_6 movie_1 movie_73 movie_73 [SEP] 5.0 3.0 3.0 [MASK],3.0
[CLS] user_28 [SEP] movie_1 movie_17 movie_13 movie_79 [SEP] 3.0 4.5 3.0 [MASK],4.0
[CLS] user_29 [SEP] movie_126 movie_1 movie_32 movie_34 [SEP] 2.0 4.0 5.0 [MASK],4.0
[CLS] user_18 [SEP] movie_63 movie_40 movie_13 movie_35 [SEP] 3.0 1.5 4.0 [MASK],3.0
[CLS] user_18 [SEP] movie_59 movie_17 movie_30 movie_38 [SEP] 4.0 4.5 3.5 [MASK],2.5
[CLS] user_61 [SEP] movie_119 movie_80 movie_29 movie_32 [SEP] 2.0 2.0 5.0 [MASK],4.0
[CLS] user_1 [SEP] movie_5 movie_20 movie_10 movie_40 [SEP] 4.0 2.0 3.0 [MASK],5.0
[CLS] user_56 [SEP] movie_23 movie_14 movie_57 movie_10 [SEP] 5.0 5.0 3.0 [MASK],3.0
[CLS] user_65 [SEP] movie_157 movie_156 movie_35 movie_106 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_34 [SEP] movie_34 movie_11 movie_42 movie_1 [SEP] 4.0 0.5 3.0 [MASK],2.0
[CLS] user_54 [SEP] movie_22 movie_12 movie_65 movie_48 [SEP] 3.5 3.5 3.5 [MASK],3.0
[CLS] user_43 [SEP] movie_73 movie_33 movie_86 movie_43 [SEP] 4.0 5.0 4.0 [MASK],5.0
[CLS] user_59 [SEP] movie_32 movie_51 movie_50 movie_32 [SEP] 3.0 4.0 5.0 [MASK],3.0
[CLS] user_53 [SEP] movie_117 movie_6 movie_114 movie_90 [SEP] 4.0 4.0 4.0 [MASK],3.0
[CLS] user_11 [SEP] movie_22 movie_3 movie_20 movie_20 [SEP] 3.5 2.5 3.0 [MASK],3.0
[CLS] user_18 [SEP] movie_63 movie_17 movie_33 movie_95 [SEP] 3.0 4.5 3.0 [MASK],2.5
[CLS] user_55 [SEP] movie_14 movie_64 movie_40 movie_73 [SEP] 2.5 2.0 2.0 [MASK],4.5
[CLS] user_17 [SEP] movie_115 movie_87 movie_6 movie_116 [SEP] 3.0 5.0 5.0 [MASK],5.0
[CLS] user_24 [SEP] movie_14 movie_114 movie_13 movie_7 [SEP] 3.0 2.0 4.0 [MASK],4.0
[CLS] user_7 [SEP] movie_19 movie_20 movie_13 movie_76 [SEP] 4.0 3.0 4.0 [MASK],3.0
[CLS] user_40 [SEP] movie_50 movie_98 movie_23 movie_107 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_76 [SEP] movie_70 movie_13 movie_117 movie_23 [SEP] 2.0 5.0 3.0 [MASK],5.0
[CLS] user_69 [SEP] movie_23 movie_63 movie_14 movie_20 [SEP] 4.0 5.0 3.0 [MASK],3.0
[CLS] user_26 [SEP] movie_33 movie_108 movie_15 movie_9 [SEP] 4.0 5.0 4.0 [MASK],5.0
[CLS] user_17 [SEP] movie_88 movie_115 movie_118 movie_4 [SEP] 4.0 3.0 3.0 [MASK],5.0
[CLS] user_43 [SEP] movie_73 movie_44 movie_63 movie_86 [SEP] 4.0 2.0 4.0 [MASK],4.0
[CLS] user_69 [SEP] movie_14 movie_17 movie_22 movie_1 [SEP] 3.0 5.0 3.0 [MASK],3.0
[CLS] user_58 [SEP] movie_123 movie_115 movie_35 movie_35 [SEP] 4.0 5.0 5.0 [MASK],5.0
[CLS] user_68 [SEP] movie_73 movie_17 movie_21 movie_23 [SEP] 5.0 4.0 4.0 [MASK],5.0
[CLS] user_10 [SEP] movie_110 movie_30 movie_32 movie_21 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_38 [SEP] movie_95 movie_48 movie_23 movie_95 [SEP] 1.0 5.0 4.0 [MASK],1.0
[CLS] user_4 [SEP] movie_72 movie_24 movie_20 movie_51 [SEP] 3.0 5.0 3.0 [MASK],4.0
[CLS] user_61 [SEP] movie_32 movie_9 movie_154 movie_27 [SEP] 4.0 4.0 4.0 [MASK],5.0
[CLS] user_54 [SEP] movie_29 movie_20 movie_30 movie_65 [SEP] 3.0 3.5 3.5 [MASK],3.5
[CLS] user_20 [SEP] movie_6 movie_76 movie_104 movie_14 [SEP] 5.0 3.0 4.0 [MASK],5.0
[CLS] user_57 [SEP] movie_11 movie_15 movie_58 movie_22 [SEP] 3.0 5.0 4.0 [MASK],4.0
[CLS] user_30 [SEP] movie_87 movie_32 movie_2 movie_129 [SEP] 2.0 3.0 3.0 [MASK],4.5
[CLS] user_30 [SEP] movie_11 movie_130 movie_24 movie_87 [SEP] 2.5 3.0 4.0 [MASK],2.0
[CLS] user_51 [SEP] movie_144 movie_107 movie_100 movie_31 [SEP] 3.0 2.0 4.0 [MASK],5.0
[CLS] user_63 [SEP] movie_4 movie_43 movie_15 movie_13 [SEP] 3.0 5.0 4.0 [MASK],3.0
[CLS] user_43 [SEP] movie_44 movie_140 movie_6 movie_44 [SEP] 2.0 4.0 3.0 [MASK],2.0
[CLS] user_29 [SEP] movie_14 movie_17 movie_2 movie_126 [SEP] 3.0 4.0 3.0 [MASK],2.0
[CLS] user_25 [SEP] movie_13 movie_40 movie_6 movie_17 [SEP] 4.5 2.5 4.5 [MASK],5.0
[CLS] user_17 [SEP] movie_84 movie_117 movie_20 movie_117 [SEP] 4.0 5.0 5.0 [MASK],5.0
[CLS] user_7 [SEP] movie_46 movie_100 movie_87 movie_72 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_14 [SEP] movie_14 movie_73 movie_32 movie_32 [SEP] 1.0 3.5 5.0 [MASK],5.0
[CLS] user_23 [SEP] movie_15 movie_23 movie_28 movie_51 [SEP] 5.0 5.0 4.0 [MASK],4.0
[CLS] user_76 [SEP] movie_6 movie_7 movie_12 movie_6 [SEP] 5.0 4.0 4.0 [MASK],5.0
[CLS] user_26 [SEP] movie_14 movie_15 movie_79 movie_17 [SEP] 5.0 4.0 3.0 [MASK],3.0
[CLS] user_32 [SEP] movie_59 movie_33 movie_7 movie_7 [SEP] 5.0 2.0 3.0 [MASK],3.0
[CLS] user_6 [SEP] movie_12 movie_23 movie_10 movie_61 [SEP] 5.0 4.0 3.5 [MASK],4.0
[CLS] user_2 [SEP] movie_44 movie_6 movie_32 movie_29 [SEP] 3.0 3.0 5.0 [MASK],4.0
[CLS] user_7 [SEP] movie_7 movie_6 movie_61 movie_20 [SEP] 3.0 4.0 5.0 [MASK],3.0
[CLS] user_55 [SEP] movie_21 movie_28 movie_148 movie_21 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_37 [SEP] movie_23 movie_32 movie_59 movie_59 [SEP] 5.0 4.0 3.0 [MASK],3.0
[CLS] user_24 [SEP] movie_116 movie_3 movie_114 movie_63 [SEP] 4.0 3.0 2.0 [MASK],3.0
[CLS] user_33 [SEP] movie_78 movie_55 movie_31 movie_94 [SEP] 3.0 5.0 5.0 [MASK],4.0
[CLS] user_60 [SEP] movie_39 movie_11 movie_20 movie_34 [SEP] 4.0 4.0 4.0 [MASK],5.0
[CLS] user_34 [SEP] movie_39 movie_36 movie_1 movie_24 [SEP] 4.0 4.0 2.0 [MASK],4.0
[CLS] user_71 [SEP] movie_85 movie_39 movie_34 movie_14 [SEP] 3.5 5.0 2.5 [MASK],4.0
[CLS] user_51 [SEP] movie_7 movie_21 movie_5 movie_32 [SEP] 5.0 4.0 4.0 [MASK],5.0
[CLS] user_33 [SEP] movie_19 movie_29 movie_30 movie_17 [SEP] 2.0 3.0 5.0 [MASK],4.0
[CLS] user_33 [SEP] movie_17 movie_30 movie_43 movie_55 [SEP] 4.0 5.0 5.0 [MASK],5.0
[CLS] user_28 [SEP] movie_87 movie_79 movie_64 movie_98 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_13 [SEP] movie_37 movie_23 movie_5 movie_19 [SEP] 3.0 5.0 2.0 [MASK],2.0
[CLS] user_57 [SEP] movie_11 movie_15 movie_129 movie_44 [SEP] 3.0 5.0 4.0 [MASK],3.0
